Date,Currency,Change
March 1 2012,Indian rupee,4604.919404
March 1 2012,Chinese renmimbi,1191.995693
March 1 2012,South African rand,6471.479959
March 1 2012,Australian dollar,720.196281
May 1 2012,US dollar,636.2831858
May 1 2012,Euro,817.7242888
May 1 2012,Japanese yen,209.0348871
May 1 2012,Pound sterling,826.7389341
May 1 2012,Canadian dollar,521.0845658
May 1 2012,Swiss franc,320.4393771
May 1 2012,Indian rupee,4791.114953
May 1 2012,Chinese renmimbi,1156.305336
May 1 2012,South African rand,6515.621788
May 1 2012,Australian dollar,730.5785124
June 1 2012,US dollar,610.619469
June 1 2012,Euro,847.4835886
June 1 2012,Japanese yen,190.6544438
June 1 2012,Pound sterling,845.9801265
June 1 2012,Canadian dollar,533.9780053
June 1 2012,Swiss franc,333.7875417
June 1 2012,Indian rupee,4906.375146
June 1 2012,Chinese renmimbi,1123.809524
June 1 2012,South African rand,7022.816033
June 1 2012,Australian dollar,759.5041322
August 1 2012,US dollar,607.5221239
August 1 2012,Euro,848.4318016
August 1 2012,Japanese yen,189.8320163
August 1 2012,Pound sterling,826.6485998
August 1 2012,Canadian dollar,506.9397042
August 1 2012,Swiss franc,334.4827586
August 1 2012,Indian rupee,4848.435496
August 1 2012,Chinese renmimbi,1118.377602
August 1 2012,South African rand,6692.446043
August 1 2012,Australian dollar,685.5371901
October 1 2012,US dollar,690.7079646
October 1 2012,Euro,909.9927061
October 1 2012,Japanese yen,223.1634963
October 1 2012,Pound sterling,899.5483288
October 1 2012,Canadian dollar,564.3534319
October 1 2012,Swiss franc,365.6840934
October 1 2012,Indian rupee,5145.18378
October 1 2012,Chinese renmimbi,1243.754487
October 1 2012,South African rand,7539.619733
October 1 2012,Australian dollar,789.0495868
November 1 2012,US dollar,659.4247788
November 1 2012,Euro,867.6148796
November 1 2012,Japanese yen,218.6392184
November 1 2012,Pound sterling,860.5239386
November 1 2012,Canadian dollar,549.1088358
November 1 2012,Swiss franc,345.1612903
November 1 2012,Indian rupee,5046.16543
November 1 2012,Chinese renmimbi,1181.442929
November 1 2012,South African rand,7529.856115
November 1 2012,Australian dollar,752.2727273
January 1 2013,US dollar,633.4070796
January 1 2013,Euro,816.9948942
January 1 2013,Japanese yen,232.0190711
January 1 2013,Pound sterling,821.1382114
January 1 2013,Canadian dollar,525.8627228
January 1 2013,Swiss franc,321.9132369
January 1 2013,Indian rupee,4965.223939
January 1 2013,Chinese renmimbi,1135.546782
January 1 2013,South African rand,7126.567318
January 1 2013,Australian dollar,724.6384298
February 1 2013,US dollar,638.4955752
February 1 2013,Euro,788.8402626
February 1 2013,Japanese yen,258.0828405
February 1 2013,Pound sterling,857.633243
February 1 2013,Canadian dollar,532.2715207
February 1 2013,Swiss franc,319.0489433
February 1 2013,Indian rupee,4851.425066
February 1 2013,Chinese renmimbi,1143.467337
February 1 2013,South African rand,7500.20555
February 1 2013,Australian dollar,728.9256198
March 1 2013,US dollar,600.1327434
March 1 2013,Euro,788.8402626
March 1 2013,Japanese yen,242.531316
March 1 2013,Pound sterling,852.2131888
March 1 2013,Canadian dollar,516.7993932
March 1 2013,Swiss franc,315.9065628
March 1 2013,Indian rupee,4745.41246
March 1 2013,Chinese renmimbi,1078.212491
March 1 2013,South African rand,7282.322713
March 1 2013,Australian dollar,700.6198347
April 1 2013,US dollar,607.2123894
April 1 2013,Euro,807.4398249
April 1 2013,Japanese yen,245.3101942
April 1 2013,Pound sterling,847.7868112
April 1 2013,Canadian dollar,516.2684869
April 1 2013,Swiss franc,321.2736374
April 1 2013,Indian rupee,4744.938368
April 1 2013,Chinese renmimbi,1087.114142
April 1 2013,South African rand,7442.034943
April 1 2013,Australian dollar,692.6652893
May 1 2013,US dollar,543.7168142
May 1 2013,Euro,704.3034282
May 1 2013,Japanese yen,228.0735042
May 1 2013,Pound sterling,744.9864499
May 1 2013,Canadian dollar,456.1623057
May 1 2013,Swiss franc,275.3615128
May 1 2013,Indian rupee,4271.392716
May 1 2013,Chinese renmimbi,973.0437904
May 1 2013,South African rand,6659.50668
May 1 2013,Australian dollar,630.3719008
July 1 2013,US dollar,449.9115044
July 1 2013,Euro,595.404814
July 1 2013,Japanese yen,187.1733747
July 1 2013,Pound sterling,637.398374
July 1 2013,Canadian dollar,394.9563898
July 1 2013,Swiss franc,227.3081201
July 1 2013,Indian rupee,4019.482403
July 1 2013,Chinese renmimbi,811.8688682
July 1 2013,South African rand,6213.514902
July 1 2013,Australian dollar,596.2809917
August 1 2013,US dollar,481.8584071
August 1 2013,Euro,624.7994165
August 1 2013,Japanese yen,202.2847267
August 1 2013,Pound sterling,683.5591689
August 1 2013,Canadian dollar,415.0549867
August 1 2013,Swiss franc,241.4905451
August 1 2013,Indian rupee,4320.129399
August 1 2013,Chinese renmimbi,864.5369706
August 1 2013,South African rand,6633.453237
August 1 2013,Australian dollar,660.8987603
October 1 2013,US dollar,471.1504425
October 1 2013,Euro,596.0612691
October 1 2013,Japanese yen,193.3462142
October 1 2013,Pound sterling,619.6025294
October 1 2013,Canadian dollar,405.422829
October 1 2013,Swiss franc,225.2780868
October 1 2013,Indian rupee,4394.840761
October 1 2013,Chinese renmimbi,845.4414932
October 1 2013,South African rand,6584.429599
October 1 2013,Australian dollar,610.3822314
November 1 2013,US dollar,478.2300885
November 1 2013,Euro,606.7104303
November 1 2013,Japanese yen,199.0411191
November 1 2013,Pound sterling,641.4634146
November 1 2013,Canadian dollar,417.519909
November 1 2013,Swiss franc,231.5628476
November 1 2013,Indian rupee,4407.552011
November 1 2013,Chinese renmimbi,853.6372338
November 1 2013,South African rand,6728.468654
November 1 2013,Australian dollar,615.2892562
January 1 2014,US dollar,432.9646018
January 1 2014,Euro,537.563822
January 1 2014,Japanese yen,193.2915401
January 1 2014,Pound sterling,557.0009033
January 1 2014,Canadian dollar,385.3242321
January 1 2014,Swiss franc,197.8865406
January 1 2014,Indian rupee,4055.518992
January 1 2014,Chinese renmimbi,772.4455611
January 1 2014,South African rand,6382.836588
January 1 2014,Australian dollar,595.4028926
April 1 2014,US dollar,468.0530973
April 1 2014,Euro,578.7746171
April 1 2014,Japanese yen,208.038244
April 1 2014,Pound sterling,597.1093044
April 1 2014,Canadian dollar,436.8979901
April 1 2014,Swiss franc,215.3503893
April 1 2014,Indian rupee,4176.239612
April 1 2014,Chinese renmimbi,853.3500838
April 1 2014,South African rand,6866.59815
April 1 2014,Australian dollar,617.2004132
May 1 2014,US dollar,465.7079646
May 1 2014,Euro,572.5747629
May 1 2014,Japanese yen,202.9132466
May 1 2014,Pound sterling,583.6495032
May 1 2014,Canadian dollar,432.1198331
May 1 2014,Swiss franc,212.6807564
May 1 2014,Indian rupee,4201.00396
May 1 2014,Chinese renmimbi,857.4659009
May 1 2014,South African rand,6787.204522
May 1 2014,Australian dollar,612.1900826
July 1 2014,US dollar,487.3893805
July 1 2014,Euro,607.8045222
July 1 2014,Japanese yen,212.2314658
July 1 2014,Pound sterling,599.7289973
July 1 2014,Canadian dollar,436.5566932
July 1 2014,Swiss franc,227.5305895
July 1 2014,Indian rupee,4348.814769
July 1 2014,Chinese renmimbi,884.9964106
July 1 2014,South African rand,7186.947585
July 1 2014,Australian dollar,623.1921488
August 1 2014,US dollar,471.3716814
August 1 2014,Euro,601.3129103
August 1 2014,Japanese yen,206.5472178
August 1 2014,Pound sterling,592.6829268
August 1 2014,Canadian dollar,433.6746303
August 1 2014,Swiss franc,225.0556174
August 1 2014,Indian rupee,4298.270958
August 1 2014,Chinese renmimbi,854.7379756
August 1 2014,South African rand,6966.18705
August 1 2014,Australian dollar,615.5991736
September 1 2014,US dollar,469.2477876
September 1 2014,Euro,614.2961342
September 1 2014,Japanese yen,210.6950323
September 1 2014,Pound sterling,599.4579946
September 1 2014,Canadian dollar,430.1099735
September 1 2014,Swiss franc,228.8097887
September 1 2014,Indian rupee,4241.552792
September 1 2014,Chinese renmimbi,845.5252453
September 1 2014,South African rand,6957.553957
September 1 2014,Australian dollar,611.3636364
October 1 2014,US dollar,438.2743363
October 1 2014,Euro,604.4493071
October 1 2014,Japanese yen,208.8252261
October 1 2014,Pound sterling,578.229449
October 1 2014,Canadian dollar,416.0030338
October 1 2014,Swiss franc,224.1101224
October 1 2014,Indian rupee,4081.315188
October 1 2014,Chinese renmimbi,793.5989471
October 1 2014,South African rand,6941.315519
October 1 2014,Australian dollar,621.6942149
December 1 2014,US dollar,428.3185841
December 1 2014,Euro,598.0306346
December 1 2014,Japanese yen,227.275402
December 1 2014,Pound sterling,586.0885276
December 1 2014,Canadian dollar,415.3583618
December 1 2014,Swiss franc,220.0778643
December 1 2014,Indian rupee,4034.195995
December 1 2014,Chinese renmimbi,778.8585786
December 1 2014,South African rand,6646.916752
December 1 2014,Australian dollar,626.2913223
January 1 2015,US dollar,433.6283186
January 1 2015,Euro,626.9876003
January 1 2015,Japanese yen,234.979115
January 1 2015,Pound sterling,598.7353207
January 1 2015,Canadian dollar,429.7307546
January 1 2015,Swiss franc,233.2313682
January 1 2015,Indian rupee,4145.953483
January 1 2015,Chinese renmimbi,795.1902369
January 1 2015,South African rand,7069.527235
January 1 2015,Australian dollar,661.2086777
April 1 2015,US dollar,429.6460177
April 1 2015,Euro,711.5973742
April 1 2015,Japanese yen,231.7443108
April 1 2015,Pound sterling,629.9006323
April 1 2015,Canadian dollar,473.871824
April 1 2015,Swiss franc,221.996663
April 1 2015,Indian rupee,4078.130403
April 1 2015,Chinese renmimbi,787.6525485
April 1 2015,South African rand,7278.520041
April 1 2015,Australian dollar,711.518595
May 1 2015,US dollar,420.3539823
May 1 2015,Euro,664.3326039
May 1 2015,Japanese yen,227.2316164
May 1 2015,Pound sterling,599.9096658
May 1 2015,Canadian dollar,442.3966629
May 1 2015,Swiss franc,204.6162403
May 1 2015,Indian rupee,4065.904401
May 1 2015,Chinese renmimbi,772.7207466
May 1 2015,South African rand,7171.274409
May 1 2015,Australian dollar,675.2582645
June 1 2015,US dollar,430.9292035
June 1 2015,Euro,703.1363968
June 1 2015,Japanese yen,246.0994929
June 1 2015,Pound sterling,612.6467931
June 1 2015,Canadian dollar,470.7243079
June 1 2015,Swiss franc,215.6840934
June 1 2015,Indian rupee,4162.457471
June 1 2015,Chinese renmimbi,790.0215363
June 1 2015,South African rand,7457.502569
June 1 2015,Australian dollar,713.8946281
July 1 2015,US dollar,416.8141593
July 1 2015,Euro,667.3960613
July 1 2015,Japanese yen,232.6772447
July 1 2015,Pound sterling,574.9774164
July 1 2015,Canadian dollar,455.5934774
July 1 2015,Swiss franc,206.7296997
July 1 2015,Indian rupee,4044.252329
July 1 2015,Chinese renmimbi,766.5829146
July 1 2015,South African rand,7248.766701
July 1 2015,Australian dollar,686.9318182
September 1 2015,US dollar,405.4424779
September 1 2015,Euro,640.0437637
September 1 2015,Japanese yen,217.2327516
September 1 2015,Pound sterling,573.2610659
September 1 2015,Canadian dollar,472.0515738
September 1 2015,Swiss franc,205.5339266
September 1 2015,Indian rupee,4120.631379
September 1 2015,Chinese renmimbi,769.8492462
September 1 2015,South African rand,7754.676259
September 1 2015,Australian dollar,738.6363636
October 1 2015,US dollar,395.1327434
October 1 2015,Euro,628.519329
October 1 2015,Japanese yen,210.165667
October 1 2015,Pound sterling,567.0280036
October 1 2015,Canadian dollar,461.5092909
October 1 2015,Swiss franc,203.3926585
October 1 2015,Indian rupee,3992.096603
October 1 2015,Chinese renmimbi,751.1127064
October 1 2015,South African rand,7859.352518
October 1 2015,Australian dollar,719.7830579
December 1 2015,US dollar,371.4159292
December 1 2015,Euro,632.6039387
December 1 2015,Japanese yen,203.2811381
December 1 2015,Pound sterling,539.295393
December 1 2015,Canadian dollar,440.3109594
December 1 2015,Swiss franc,204.8387097
December 1 2015,Indian rupee,3854.621005
December 1 2015,Chinese renmimbi,715.6377124
December 1 2015,South African rand,7801.541624
December 1 2015,Australian dollar,653.3057851
January 1 2016,US dollar,369.0265487
January 1 2016,Euro,611.7432531
January 1 2016,Japanese yen,195.4083063
January 1 2016,Pound sterling,549.6838302
January 1 2016,Canadian dollar,458.3996966
January 1 2016,Swiss franc,195.0778643
January 1 2016,Indian rupee,3811.294551
January 1 2016,Chinese renmimbi,723.5463029
January 1 2016,South African rand,8340.49332
January 1 2016,Australian dollar,652.5309917
February 1 2016,US dollar,398.4513274
February 1 2016,Euro,654.2669584
February 1 2016,Japanese yen,215.8462084
February 1 2016,Pound sterling,608.0397471
February 1 2016,Canadian dollar,498.3693591
February 1 2016,Swiss franc,218.7986652
February 1 2016,Indian rupee,4162.780969
February 1 2016,Chinese renmimbi,786.7193108
February 1 2016,South African rand,9160.945529
February 1 2016,Australian dollar,721.2293388
March 1 2016,US dollar,447.1238938
March 1 2016,Euro,730.4886944
March 1 2016,Japanese yen,225.3893789
March 1 2016,Pound sterling,702.3486902
March 1 2016,Canadian dollar,530.3754266
March 1 2016,Swiss franc,243.214683
March 1 2016,Indian rupee,4584.55017
March 1 2016,Chinese renmimbi,868.6049294
March 1 2016,South African rand,9848.098664
March 1 2016,Australian dollar,793.0268595
April 1 2016,US dollar,436.9911504
April 1 2016,Euro,680.2334063
April 1 2016,Japanese yen,215.9752484
April 1 2016,Pound sterling,672.6287263
April 1 2016,Canadian dollar,502.5028441
April 1 2016,Swiss franc,224.7775306
April 1 2016,Indian rupee,4382.547828
April 1 2016,Chinese renmimbi,838.7054319
April 1 2016,South African rand,9149.023638
April 1 2016,Australian dollar,720.5061983
June 1 2016,US dollar,437.3893805
June 1 2016,Euro,692.8519329
June 1 2016,Japanese yen,208.0783229
June 1 2016,Pound sterling,661.2466125
June 1 2016,Canadian dollar,502.9958286
June 1 2016,Swiss franc,233.6206897
June 1 2016,Indian rupee,4467.159351
June 1 2016,Chinese renmimbi,856.5087341
June 1 2016,South African rand,9620.45221
June 1 2016,Australian dollar,765.7024793
July 1 2016,US dollar,492.920354
July 1 2016,Euro,777.972283
July 1 2016,Japanese yen,218.7105727
July 1 2016,Pound sterling,812.5564589
July 1 2016,Canadian dollar,555.3280243
July 1 2016,Swiss franc,262.9032258
July 1 2016,Indian rupee,4933.314741
July 1 2016,Chinese renmimbi,967.5281168
July 1 2016,South African rand,9923.586845
July 1 2016,Australian dollar,825.1033058
August 1 2016,US dollar,497.2123894
August 1 2016,Euro,781.1816193
August 1 2016,Japanese yen,220.0834474
August 1 2016,Pound sterling,823.3965673
August 1 2016,Canadian dollar,570.4209329
August 1 2016,Swiss franc,262.8476085
August 1 2016,Indian rupee,4925.90217
August 1 2016,Chinese renmimbi,972.0866236
August 1 2016,South African rand,9537.923947
August 1 2016,Australian dollar,822.5206612
September 1 2016,US dollar,479.4247788
September 1 2016,Euro,753.3187454
September 1 2016,Japanese yen,213.0944355
September 1 2016,Pound sterling,789.4308943
September 1 2016,Canadian dollar,550.0189609
September 1 2016,Swiss franc,256.9521691
September 1 2016,Indian rupee,4793.189804
September 1 2016,Chinese renmimbi,946.5781287
September 1 2016,South African rand,9769.218911
September 1 2016,Australian dollar,796.2293388
November 1 2016,US dollar,470.1327434
November 1 2016,Euro,750.9846827
November 1 2016,Japanese yen,212.1211911
November 1 2016,Pound sterling,852.4841915
November 1 2016,Canadian dollar,553.6594615
November 1 2016,Swiss franc,250.7786429
November 1 2016,Indian rupee,4696.023203
November 1 2016,Chinese renmimbi,944.4005743
November 1 2016,South African rand,8889.67112
November 1 2016,Australian dollar,768.9049587
December 1 2016,US dollar,414.1150442
December 1 2016,Euro,698.6141503
December 1 2016,Japanese yen,207.9386261
December 1 2016,Pound sterling,731.6169828
December 1 2016,Canadian dollar,487.2961699
December 1 2016,Swiss franc,227.4471635
December 1 2016,Indian rupee,4330.64867
December 1 2016,Chinese renmimbi,858.4589615
December 1 2016,South African rand,8306.423433
December 1 2016,Australian dollar,710.6404959
February 1 2017,US dollar,432.6106195
February 1 2017,Euro,715.9737418
February 1 2017,Japanese yen,216.4659249
February 1 2017,Pound sterling,759.8012647
February 1 2017,Canadian dollar,497.0800152
February 1 2017,Swiss franc,232.1468298
February 1 2017,Indian rupee,4434.078867
February 1 2017,Chinese renmimbi,890.5120842
February 1 2017,South African rand,8213.001028
February 1 2017,Australian dollar,722.1590909
March 1 2017,US dollar,448.8495575
March 1 2017,Euro,757.1115974
March 1 2017,Japanese yen,227.11972
March 1 2017,Pound sterling,809.8464318
March 1 2017,Canadian dollar,528.0621919
March 1 2017,Swiss franc,247.9977753
March 1 2017,Indian rupee,4523.219365
March 1 2017,Chinese renmimbi,921.0576693
March 1 2017,South African rand,8214.234327
March 1 2017,Australian dollar,737.3450413
May 1 2017,US dollar,460.3982301
May 1 2017,Euro,746.0977389
May 1 2017,Japanese yen,227.4908548
May 1 2017,Pound sterling,784.9141825
May 1 2017,Canadian dollar,555.9347744
May 1 2017,Swiss franc,250.0556174
May 1 2017,Indian rupee,4444.073847
May 1 2017,Chinese renmimbi,945.130414
May 1 2017,South African rand,8592.189106
May 1 2017,Australian dollar,768.3367769
June 1 2017,US dollar,459.6902655
June 1 2017,Euro,721.8818381
June 1 2017,Japanese yen,225.9931101
June 1 2017,Pound sterling,785.6368564
June 1 2017,Canadian dollar,546.7576792
June 1 2017,Swiss franc,240.9899889
June 1 2017,Indian rupee,4453.327012
June 1 2017,Chinese renmimbi,929.8157454
June 1 2017,South African rand,8328.520041
June 1 2017,Australian dollar,784.8140496
August 1 2017,US dollar,462.3893805
August 1 2017,Euro,684.9744712
August 1 2017,Japanese yen,224.3410734
August 1 2017,Pound sterling,767.7506775
August 1 2017,Canadian dollar,501.8202503
August 1 2017,Swiss franc,241.323693
August 1 2017,Indian rupee,4441.87629
August 1 2017,Chinese renmimbi,921.7037569
August 1 2017,South African rand,8557.810894
August 1 2017,Australian dollar,721.9008264
September 1 2017,US dollar,484.2477876
September 1 2017,Euro,710.7221007
September 1 2017,Japanese yen,237.0829076
September 1 2017,Pound sterling,819.4218609
September 1 2017,Canadian dollar,519.9089875
September 1 2017,Swiss franc,253.4760845
September 1 2017,Indian rupee,4614.99247
September 1 2017,Chinese renmimbi,937.7004068
September 1 2017,South African rand,8643.576567
September 1 2017,Australian dollar,755.1136364
November 1 2017,US dollar,465.0884956
November 1 2017,Euro,701.8234865
November 1 2017,Japanese yen,237.4211454
November 1 2017,Pound sterling,770.2800361
November 1 2017,Canadian dollar,524.3079257
November 1 2017,Swiss franc,255.5895439
November 1 2017,Indian rupee,4500.73066
November 1 2017,Chinese renmimbi,910.8279493
November 1 2017,South African rand,9141.572456
November 1 2017,Australian dollar,759.5041322
December 1 2017,US dollar,464.380531
December 1 2017,Euro,684.0262582
December 1 2017,Japanese yen,233.3032163
December 1 2017,Pound sterling,754.1102078
December 1 2017,Canadian dollar,515.8892681
December 1 2017,Swiss franc,249.0823137
December 1 2017,Indian rupee,4487.216242
December 1 2017,Chinese renmimbi,908.387174
December 1 2017,South African rand,8924.306269
December 1 2017,Australian dollar,767.5619835
January 1 2018,US dollar,471.2389381
January 1 2018,Euro,684.1721371
January 1 2018,Japanese yen,236.9198122
January 1 2018,Pound sterling,762.1499548
January 1 2018,Canadian dollar,513.4243458
January 1 2018,Swiss franc,249.8609566
January 1 2018,Indian rupee,4495.978582
January 1 2018,Chinese renmimbi,905.8626466
January 1 2018,South African rand,8113.052415
January 1 2018,Australian dollar,752.5826446
February 1 2018,US dollar,493.539823
February 1 2018,Euro,684.5368344
February 1 2018,Japanese yen,239.9141432
February 1 2018,Pound sterling,751.129178
February 1 2018,Canadian dollar,524.7629882
February 1 2018,Swiss franc,246.21802
February 1 2018,Indian rupee,4676.719282
February 1 2018,Chinese renmimbi,910.3972242
February 1 2018,South African rand,8070.606372
February 1 2018,Australian dollar,763.3264463
March 1 2018,US dollar,478.6725664
March 1 2018,Euro,683.2239241
March 1 2018,Japanese yen,224.3704955
March 1 2018,Pound sterling,760.8852755
March 1 2018,Canadian dollar,537.0496777
March 1 2018,Swiss franc,244.9110122
March 1 2018,Indian rupee,4657.543644
March 1 2018,Chinese renmimbi,892.4742761
March 1 2018,South African rand,7916.341213
March 1 2018,Australian dollar,772.0041322
May 1 2018,US dollar,478.3628319
May 1 2018,Euro,695.1859956
May 1 2018,Japanese yen,232.3399336
May 1 2018,Pound sterling,768.5636856
May 1 2018,Canadian dollar,539.476678
May 1 2018,Swiss franc,261.9855395
May 1 2018,Indian rupee,4765.625523
May 1 2018,Chinese renmimbi,892.2708782
May 1 2018,South African rand,8391.778006
May 1 2018,Australian dollar,802.6859504
June 1 2018,US dollar,472.8318584
June 1 2018,Euro,709.6280088
June 1 2018,Japanese yen,228.6218664
June 1 2018,Pound sterling,777.4164408
June 1 2018,Canadian dollar,535.987865
June 1 2018,Swiss franc,255.7285873
June 1 2018,Indian rupee,4744.190976
June 1 2018,Chinese renmimbi,893.9219909
June 1 2018,South African rand,8312.230216
June 1 2018,Australian dollar,784.4524793
August 1 2018,US dollar,439.380531
August 1 2018,Euro,661.7067834
August 1 2018,Japanese yen,216.2233667
August 1 2018,Pound sterling,739.1147245
August 1 2018,Canadian dollar,500.0758438
August 1 2018,Swiss franc,236.5406007
August 1 2018,Indian rupee,4554.370015
August 1 2018,Chinese renmimbi,891.038526
August 1 2018,South African rand,8159.660843
August 1 2018,Australian dollar,750.3615702
October 1 2018,US dollar,426.2831858
October 1 2018,Euro,648.8694384
October 1 2018,Japanese yen,213.9736221
October 1 2018,Pound sterling,723.66757
October 1 2018,Canadian dollar,478.4224498
October 1 2018,Swiss franc,225.3058954
October 1 2018,Indian rupee,4733.621507
October 1 2018,Chinese renmimbi,879.1098349
October 1 2018,South African rand,8580.215827
October 1 2018,Australian dollar,750.9297521
November 1 2018,US dollar,444.7787611
November 1 2018,Euro,687.8920496
November 1 2018,Japanese yen,221.699807
November 1 2018,Pound sterling,757.2719061
November 1 2018,Canadian dollar,512.0212363
November 1 2018,Swiss franc,243.4927697
November 1 2018,Indian rupee,4949.679291
November 1 2018,Chinese renmimbi,923.8932759
November 1 2018,South African rand,9076.670092
November 1 2018,Australian dollar,784.7107438
January 1 2019,US dollar,465.9292035
January 1 2019,Euro,716.0466813
January 1 2019,Japanese yen,225.0916833
January 1 2019,Pound sterling,807.1364047
January 1 2019,Canadian dollar,562.4573379
January 1 2019,Swiss franc,250.6117909
January 1 2019,Indian rupee,4880.389313
January 1 2019,Chinese renmimbi,950.634123
January 1 2019,South African rand,9354.470709
January 1 2019,Australian dollar,838.4297521
February 1 2019,US dollar,483.4955752
February 1 2019,Euro,738.7308534
February 1 2019,Japanese yen,234.143714
February 1 2019,Pound sterling,809.8464318
February 1 2019,Canadian dollar,555.100493
February 1 2019,Swiss franc,264.516129
February 1 2019,Indian rupee,5143.281834
February 1 2019,Chinese renmimbi,962.7901412
February 1 2019,South African rand,8929.239466
February 1 2019,Australian dollar,838.5330579
March 1 2019,US dollar,480.5309735
March 1 2019,Euro,740.3355215
March 1 2019,Japanese yen,240.1078191
March 1 2019,Pound sterling,794.8509485
March 1 2019,Canadian dollar,558.7789154
March 1 2019,Swiss franc,264.1268076
March 1 2019,Indian rupee,5085.710302
March 1 2019,Chinese renmimbi,952.9193587
March 1 2019,South African rand,9475.847893
March 1 2019,Australian dollar,855.2169421
April 1 2019,US dollar,472.3451327
April 1 2019,Euro,740.8460977
April 1 2019,Japanese yen,233.2272286
April 1 2019,Pound sterling,788.8888889
April 1 2019,Canadian dollar,554.3420554
April 1 2019,Swiss franc,258.8153504
April 1 2019,Indian rupee,4897.891684
April 1 2019,Chinese renmimbi,938.5618569
April 1 2019,South African rand,9307.142857
April 1 2019,Australian dollar,838.1714876
May 1 2019,US dollar,468.0530973
May 1 2019,Euro,733.0415755
May 1 2019,Japanese yen,230.6538414
May 1 2019,Pound sterling,786.4498645
May 1 2019,Canadian dollar,553.2423208
May 1 2019,Swiss franc,262.3192436
May 1 2019,Indian rupee,4880.372581
May 1 2019,Chinese renmimbi,934.7810481
May 1 2019,South African rand,9381.706064
May 1 2019,Australian dollar,842.1487603
July 1 2019,US dollar,515.0884956
July 1 2019,Euro,795.3318745
July 1 2019,Japanese yen,248.8542774
July 1 2019,Pound sterling,892.5925926
July 1 2019,Canadian dollar,590.7091392
July 1 2019,Swiss franc,280.5895439
July 1 2019,Indian rupee,5246.232361
July 1 2019,Chinese renmimbi,1038.442211
July 1 2019,South African rand,9952.517986
July 1 2019,Australian dollar,930.6818182
August 1 2019,US dollar,522.4778761
August 1 2019,Euro,827.8628738
August 1 2019,Japanese yen,252.5887932
August 1 2019,Pound sterling,945.9801265
August 1 2019,Canadian dollar,604.6264695
August 1 2019,Swiss franc,288.9599555
August 1 2019,Indian rupee,5318.695967
August 1 2019,Chinese renmimbi,1061.725293
August 1 2019,South African rand,10408.53032
August 1 2019,Australian dollar,960.7954545
October 1 2019,US dollar,551.9911504
October 1 2019,Euro,884.3909555
October 1 2019,Japanese yen,268.1669597
October 1 2019,Pound sterling,988.9792231
October 1 2019,Canadian dollar,640.4247251
October 1 2019,Swiss franc,308.2591769
October 1 2019,Indian rupee,5740.504211
October 1 2019,Chinese renmimbi,1158.446997
October 1 2019,South African rand,11514.95375
October 1 2019,Australian dollar,1037.190083
November 1 2019,US dollar,567.6106195
November 1 2019,Euro,885.266229
November 1 2019,Japanese yen,278.0309928
November 1 2019,Pound sterling,952.5745257
November 1 2019,Canadian dollar,652.1805082
November 1 2019,Swiss franc,313.487208
November 1 2019,Indian rupee,5859.691003
November 1 2019,Chinese renmimbi,1170.471405
November 1 2019,South African rand,11552.67215
November 1 2019,Australian dollar,1027.272727
January 1 2020,US dollar,570.2654867
January 1 2020,Euro,884.2450766
January 1 2020,Japanese yen,281.3640249
January 1 2020,Pound sterling,932.8816621
January 1 2020,Canadian dollar,644.899507
January 1 2020,Swiss franc,307.8976641
January 1 2020,Indian rupee,5930.453455
January 1 2020,Chinese renmimbi,1162.419239
January 1 2020,South African rand,10784.63515
January 1 2020,Australian dollar,1013.068182
April 1 2020,US dollar,597.6106195
April 1 2020,Euro,952.6622903
April 1 2020,Japanese yen,291.2257413
April 1 2020,Pound sterling,1046.251129
April 1 2020,Canadian dollar,749.4880546
April 1 2020,Swiss franc,324.6384872
April 1 2020,Indian rupee,6552.239389
April 1 2020,Chinese renmimbi,1240.356545
April 1 2020,South African rand,14461.61357
April 1 2020,Australian dollar,1230.061983
May 1 2020,US dollar,646.1504425
May 1 2020,Euro,1017.286652
May 1 2020,Japanese yen,317.6277485
May 1 2020,Pound sterling,1114.453478
May 1 2020,Canadian dollar,800.1516875
May 1 2020,Swiss franc,349.9443826
May 1 2020,Indian rupee,6962.80328
May 1 2020,Chinese renmimbi,1322.78057
May 1 2020,South African rand,16245.63207
May 1 2020,Australian dollar,1250.72314
June 1 2020,US dollar,665.7522124
June 1 2020,Euro,1033.406273
June 1 2020,Japanese yen,331.2177255
June 1 2020,Pound sterling,1152.393857
June 1 2020,Canadian dollar,793.8566553
June 1 2020,Swiss franc,362.2358176
June 1 2020,Indian rupee,7191.996207
June 1 2020,Chinese renmimbi,1377.351041
June 1 2020,South African rand,15330.88386
June 1 2020,Australian dollar,1217.355372
July 1 2020,US dollar,683.6725664
July 1 2020,Euro,1047.118891
July 1 2020,Japanese yen,341.1737314
July 1 2020,Pound sterling,1184.191509
July 1 2020,Canadian dollar,810.9973455
July 1 2020,Swiss franc,365.4060067
July 1 2020,Indian rupee,7367.8677
July 1 2020,Chinese renmimbi,1396.219191
July 1 2020,South African rand,15425.12847
July 1 2020,Australian dollar,1221.487603
September 1 2020,US dollar,772.7433628
September 1 2020,Euro,1102.479942
September 1 2020,Japanese yen,384.3268489
September 1 2020,Pound sterling,1224.932249
September 1 2020,Canadian dollar,875.9954494
September 1 2020,Swiss franc,397.6640712
September 1 2020,Indian rupee,7917.178872
September 1 2020,Chinese renmimbi,1510.301508
