Date,Currency,Change
April 6 2016,US dollar,320.7371684
April 6 2016,Euro,275.5858692
April 6 2016,Japanese yen,356.3397072
April 6 2016,Pound sterling,384.8993289
April 6 2016,Canadian dollar,283.0391221
April 6 2016,Swiss franc,154.6286212
April 6 2016,Indian rupee,545.1720478
April 6 2016,Chinese renmimbi,229.4357523
April 6 2016,South African rand,945.5947757
April 6 2016,Australian dollar,267.2578445
April 7 2016,US dollar,327.867723
April 7 2016,Euro,281.7068905
April 7 2016,Japanese yen,355.2144822
April 7 2016,Pound sterling,392.8411633
April 7 2016,Canadian dollar,289.9570611
April 7 2016,Swiss franc,158.3315182
April 7 2016,Indian rupee,554.5808118
April 7 2016,Chinese renmimbi,234.5830559
April 7 2016,South African rand,964.8032427
April 7 2016,Australian dollar,275.693497
April 8 2016,US dollar,326.9720978
April 8 2016,Euro,280.0629591
April 8 2016,Japanese yen,356.408654
April 8 2016,Pound sterling,391.442953
April 8 2016,Canadian dollar,283.6116412
April 8 2016,Swiss franc,157.3295578
April 8 2016,Indian rupee,553.2104496
April 8 2016,Chinese renmimbi,233.9755326
April 8 2016,South African rand,941.721556
April 8 2016,Australian dollar,272.3055935
April 11 2016,US dollar,332.2425078
April 11 2016,Euro,283.5257083
April 11 2016,Japanese yen,359.4671059
April 11 2016,Pound sterling,391.9463087
April 11 2016,Canadian dollar,286.5458015
April 11 2016,Swiss franc,159.986931
April 11 2016,Indian rupee,560.4274263
April 11 2016,Chinese renmimbi,237.7996005
April 11 2016,South African rand,939.2839047
April 11 2016,Australian dollar,275.1250568
April 12 2016,US dollar,332.1736135
April 12 2016,Euro,285.7642532
April 12 2016,Japanese yen,362.6077506
April 12 2016,Pound sterling,393.7919463
April 12 2016,Canadian dollar,284.4704198
April 12 2016,Swiss franc,161.5552167
April 12 2016,Indian rupee,560.3735623
April 12 2016,Chinese renmimbi,237.2253662
April 12 2016,South African rand,936.6717334
April 12 2016,Australian dollar,273.8517508
April 13 2016,US dollar,329.1422666
April 13 2016,Euro,286.1839804
April 13 2016,Japanese yen,362.3486058
April 13 2016,Pound sterling,390.3243848
April 13 2016,Canadian dollar,279.6040076
April 13 2016,Swiss franc,161.8601612
April 13 2016,Indian rupee,557.2447007
April 13 2016,Chinese renmimbi,235.2738016
April 13 2016,South African rand,921.9951585
April 13 2016,Australian dollar,270.7594361
April 14 2016,US dollar,325.0430589
April 14 2016,Euro,283.1759356
April 14 2016,Japanese yen,357.5549367
April 14 2016,Pound sterling,387.9753915
April 14 2016,Canadian dollar,277.8625954
April 14 2016,Swiss franc,159.8780222
April 14 2016,Indian rupee,550.9663826
April 14 2016,Chinese renmimbi,233.0808921
April 14 2016,South African rand,908.067331
April 14 2016,Australian dollar,264.0745794
April 15 2016,US dollar,322.7006545
April 15 2016,Euro,279.92305
April 15 2016,Japanese yen,353.1763068
April 15 2016,Pound sterling,384.0604027
April 15 2016,Canadian dollar,276.884542
April 15 2016,Swiss franc,158.3750817
April 15 2016,Indian rupee,547.4050252
April 15 2016,Chinese renmimbi,230.9587217
April 15 2016,South African rand,909.4916399
April 15 2016,Australian dollar,262.1646203
April 18 2016,US dollar,325.1808474
April 18 2016,Euro,281.112277
April 18 2016,Japanese yen,355.7932276
April 18 2016,Pound sterling,383.557047
April 18 2016,Canadian dollar,278.2442748
April 18 2016,Swiss franc,158.9631888
April 18 2016,Indian rupee,550.7144894
April 18 2016,Chinese renmimbi,232.831225
April 18 2016,South African rand,906.0293869
April 18 2016,Australian dollar,262.2783083
April 19 2016,US dollar,332.4491905
April 19 2016,Euro,286.0090941
April 19 2016,Japanese yen,366.1006012
April 19 2016,Pound sterling,387.5838926
April 19 2016,Canadian dollar,278.9360687
April 19 2016,Swiss franc,162.4918318
April 19 2016,Indian rupee,561.8381864
April 19 2016,Chinese renmimbi,238.0992011
April 19 2016,South African rand,909.2383043
April 19 2016,Australian dollar,265.4388358
April 20 2016,US dollar,331.2779883
April 20 2016,Euro,286.393844
April 20 2016,Japanese yen,364.455728
April 20 2016,Pound sterling,386.1856823
April 20 2016,Canadian dollar,278.1965649
April 20 2016,Swiss franc,163.3195382
April 20 2016,Indian rupee,556.6743766
April 20 2016,Chinese renmimbi,237.0339547
April 20 2016,South African rand,905.1680459
April 20 2016,Australian dollar,264.5748067
April 21 2016,US dollar,330.3479159
April 21 2016,Euro,287.058412
April 21 2016,Japanese yen,364.4326325
April 21 2016,Pound sterling,387.2483221
April 21 2016,Canadian dollar,278.745229
April 21 2016,Swiss franc,164.6917883
April 21 2016,Indian rupee,556.7163588
April 21 2016,Chinese renmimbi,236.8050932
April 21 2016,South African rand,904.5881889
April 21 2016,Australian dollar,265.5752615
April 22 2016,US dollar,328.2810885
April 22 2016,Euro,286.8835257
April 22 2016,Japanese yen,370.7105254
April 22 2016,Pound sterling,382.4944072
April 22 2016,Canadian dollar,275.1431298
April 22 2016,Swiss franc,164.6482248
April 22 2016,Indian rupee,555.2358924
April 22 2016,Chinese renmimbi,235.9021305
April 22 2016,South African rand,907.9378483
April 22 2016,Australian dollar,265.893588
April 25 2016,US dollar,326.7654151
April 25 2016,Euro,284.540049
April 25 2016,Japanese yen,366.7914275
April 25 2016,Pound sterling,377.852349
April 25 2016,Canadian dollar,274.2366412
April 25 2016,Swiss franc,162.905685
April 25 2016,Indian rupee,554.3170368
April 25 2016,Chinese renmimbi,234.9325899
April 25 2016,South African rand,911.6590666
April 25 2016,Australian dollar,264.5520691
April 26 2016,US dollar,327.7299346
April 26 2016,Euro,284.0853445
April 26 2016,Japanese yen,368.816357
April 26 2016,Pound sterling,376.1744966
April 26 2016,Canadian dollar,273.9742366
April 26 2016,Swiss franc,163.079939
April 26 2016,Indian rupee,554.3209974
April 26 2016,Chinese renmimbi,235.4735353
April 26 2016,South African rand,908.6246693
April 26 2016,Australian dollar,264.73397
April 27 2016,US dollar,329.6934206
April 27 2016,Euro,285.7642532
April 27 2016,Japanese yen,371.4132391
April 27 2016,Pound sterling,379.9217002
April 27 2016,Canadian dollar,276.3835878
April 27 2016,Swiss franc,164.3214986
April 27 2016,Indian rupee,556.6323944
April 27 2016,Chinese renmimbi,237.0339547
April 27 2016,South African rand,920.5764792
April 27 2016,Australian dollar,274.2837653
April 28 2016,US dollar,332.6558732
April 28 2016,Euro,288.247639
April 28 2016,Japanese yen,363.1029447
April 28 2016,Pound sterling,381.9910515
April 28 2016,Canadian dollar,275.7633588
April 28 2016,Swiss franc,165.2798954
April 28 2016,Indian rupee,561.8564051
April 28 2016,Chinese renmimbi,238.7192077
April 28 2016,South African rand,908.2699994
April 28 2016,Australian dollar,274.4884038
April 29 2016,US dollar,342.886669
April 29 2016,Euro,292.6197971
April 29 2016,Japanese yen,367.2013721
April 29 2016,Pound sterling,390.8277405
April 29 2016,Canadian dollar,284.1603053
April 29 2016,Swiss franc,168.416467
April 29 2016,Indian rupee,575.4942809
April 29 2016,Chinese renmimbi,246.9041278
April 29 2016,South African rand,926.3750493
April 29 2016,Australian dollar,283.060482
May 2 2016,US dollar,342.886669
May 2 2016,Euro,290.5911158
May 2 2016,Japanese yen,365.2144822
May 2 2016,Pound sterling,390.0447427
May 2 2016,Canadian dollar,284.4942748
May 2 2016,Swiss franc,167.5016336
May 2 2016,Indian rupee,576.3600646
May 2 2016,Chinese renmimbi,246.9041278
May 2 2016,South African rand,934.3016382
May 2 2016,Australian dollar,283.3333333
May 3 2016,US dollar,345.7457802
May 3 2016,Euro,292.9695698
May 3 2016,Japanese yen,366.8077302
May 3 2016,Pound sterling,397.4832215
May 3 2016,Canadian dollar,291.8416031
May 3 2016,Swiss franc,168.5689392
May 3 2016,Indian rupee,581.1634612
May 3 2016,Chinese renmimbi,248.6060253
May 3 2016,South African rand,963.9700501
May 3 2016,Australian dollar,292.1327876
May 4 2016,US dollar,341.9565966
May 4 2016,Euro,290.486184
May 4 2016,Japanese yen,365.8896852
May 4 2016,Pound sterling,395.5816555
May 4 2016,Canadian dollar,293.5591603
May 4 2016,Swiss franc,167.5234154
May 4 2016,Indian rupee,576.9478153
May 4 2016,Chinese renmimbi,247.0289614
May 4 2016,South African rand,976.4735687
May 4 2016,Australian dollar,290.4956799
May 5 2016,US dollar,341.0265243
May 5 2016,Euro,292.8296607
May 5 2016,Japanese yen,366.9782291
May 5 2016,Pound sterling,393.9597315
May 5 2016,Canadian dollar,292.6049618
May 5 2016,Swiss franc,169.9194075
May 5 2016,Indian rupee,574.8122683
May 5 2016,Chinese renmimbi,246.5837217
May 5 2016,South African rand,978.6072172
May 5 2016,Australian dollar,289.6998636
May 6 2016,US dollar,344.023424
May 6 2016,Euro,294.6834558
May 6 2016,Japanese yen,366.9520769
May 6 2016,Pound sterling,399.5525727
May 6 2016,Canadian dollar,297.4475191
May 6 2016,Swiss franc,172.2718362
May 6 2016,Indian rupee,579.8588448
May 6 2016,Chinese renmimbi,248.7641478
May 6 2016,South African rand,984.0567472
May 6 2016,Australian dollar,298.6357435
May 9 2016,US dollar,335.8594557
May 9 2016,Euro,288.2826163
May 9 2016,Japanese yen,365.6539755
May 9 2016,Pound sterling,391.442953
May 9 2016,Canadian dollar,291.6746183
May 9 2016,Swiss franc,167.4798519
May 9 2016,Indian rupee,566.8055512
May 9 2016,Chinese renmimbi,242.6015313
May 9 2016,South African rand,979.1251478
May 9 2016,Australian dollar,292.9740791
May 10 2016,US dollar,334.9982776
May 10 2016,Euro,287.6180483
May 10 2016,Japanese yen,367.6901131
May 10 2016,Pound sterling,388.1991051
May 10 2016,Canadian dollar,289.980916
May 10 2016,Swiss franc,167.7847963
May 10 2016,Indian rupee,566.540192
May 10 2016,Chinese renmimbi,242.3393808
May 10 2016,South African rand,973.6249507
May 10 2016,Australian dollar,289.5861755
May 11 2016,US dollar,339.8553221
May 11 2016,Euro,290.626093
May 11 2016,Japanese yen,370.9856333
May 11 2016,Pound sterling,393.7360179
May 11 2016,Canadian dollar,291.5553435
May 11 2016,Swiss franc,170.0065345
May 11 2016,Indian rupee,573.6526092
May 11 2016,Chinese renmimbi,245.9928429
May 11 2016,South African rand,980.6113832
May 11 2016,Australian dollar,293.1105048
May 12 2016,US dollar,340.682053
May 12 2016,Euro,292.3749563
May 12 2016,Japanese yen,372.3703427
May 12 2016,Pound sterling,393.4004474
May 12 2016,Canadian dollar,291.1259542
May 12 2016,Swiss franc,169.4837726
May 12 2016,Indian rupee,575.3239758
May 12 2016,Chinese renmimbi,246.6378162
May 12 2016,South African rand,981.652874
May 12 2016,Australian dollar,296.0663938
May 13 2016,US dollar,336.0661385
May 13 2016,Euro,291.8852746
May 13 2016,Japanese yen,369.0748225
May 13 2016,Pound sterling,393.4563758
May 13 2016,Canadian dollar,290.625
May 13 2016,Swiss franc,169.0699194
May 13 2016,Indian rupee,569.5050854
May 13 2016,Chinese renmimbi,243.4670439
May 13 2016,South African rand,990.1593199
May 13 2016,Australian dollar,295.8162801
May 16 2016,US dollar,342.9211161
May 16 2016,Euro,296.8870234
May 16 2016,Japanese yen,375.2290867
May 16 2016,Pound sterling,399.3288591
May 16 2016,Canadian dollar,295.5391221
May 16 2016,Swiss franc,173.5133958
May 16 2016,Indian rupee,580.4743196
May 16 2016,Chinese renmimbi,248.8806591
May 16 2016,South African rand,1032.494511
May 16 2016,Australian dollar,300.3865393
May 17 2016,US dollar,339.8897692
May 17 2016,Euro,294.0188877
May 17 2016,Japanese yen,372.5374452
May 17 2016,Pound sterling,393.6800895
May 17 2016,Canadian dollar,293.0104962
May 17 2016,Swiss franc,171.4441298
May 17 2016,Indian rupee,575.9568772
May 17 2016,Chinese renmimbi,246.6003662
May 17 2016,South African rand,1018.521646
May 17 2016,Australian dollar,295.588904
May 18 2016,US dollar,338.4774371
May 18 2016,Euro,294.718433
May 18 2016,Japanese yen,373.8087151
May 18 2016,Pound sterling,386.9686801
May 18 2016,Canadian dollar,292.8912214
May 18 2016,Swiss franc,172.1411457
May 18 2016,Indian rupee,575.3493235
May 18 2016,Chinese renmimbi,246.171771
May 18 2016,South African rand,1028.210325
May 18 2016,Australian dollar,297.9308777
May 19 2016,US dollar,329.3145022
May 19 2016,Euro,289.0171389
May 19 2016,Japanese yen,365.2854668
May 19 2016,Pound sterling,377.852349
May 19 2016,Canadian dollar,290.6965649
May 19 2016,Swiss franc,168.7214115
May 19 2016,Indian rupee,565.109629
May 19 2016,Chinese renmimbi,239.3808256
May 19 2016,South African rand,1015.256432
May 19 2016,Australian dollar,293.678945
May 20 2016,US dollar,332.035825
May 20 2016,Euro,291.2207065
May 20 2016,Japanese yen,370.5111572
May 20 2016,Pound sterling,383.2774049
May 20 2016,Canadian dollar,292.8435115
May 20 2016,Swiss franc,171.0738401
May 20 2016,Indian rupee,570.3455214
May 20 2016,Chinese renmimbi,241.4905126
May 20 2016,South African rand,1008.996228
May 20 2016,Australian dollar,294.952251
May 23 2016,US dollar,329.1767137
May 23 2016,Euro,289.1220707
May 23 2016,Japanese yen,363.1236627
May 23 2016,Pound sterling,381.7673378
May 23 2016,Canadian dollar,291.0305344
May 23 2016,Swiss franc,169.2006099
May 23 2016,Indian rupee,565.8106524
May 23 2016,Chinese renmimbi,239.6721039
May 23 2016,South African rand,1006.209537
May 23 2016,Australian dollar,293.2014552
May 24 2016,US dollar,326.0764726
May 24 2016,Euro,287.6180483
May 24 2016,Japanese yen,361.6078525
May 24 2016,Pound sterling,373.4899329
May 24 2016,Canadian dollar,286.5219466
May 24 2016,Swiss franc,167.3927249
May 24 2016,Indian rupee,562.9827952
May 24 2016,Chinese renmimbi,237.4167776
May 24 2016,South African rand,990.896808
May 24 2016,Australian dollar,291.4506594
May 25 2016,US dollar,320.4615915
May 25 2016,Euro,283.1059811
May 25 2016,Japanese yen,357.1599361
May 25 2016,Pound sterling,363.8702461
May 25 2016,Canadian dollar,280.9637405
May 25 2016,Swiss franc,163.5591374
May 25 2016,Indian rupee,551.4931403
May 25 2016,Chinese renmimbi,233.2764647
May 25 2016,South African rand,978.804256
May 25 2016,Australian dollar,286.1527967
May 26 2016,US dollar,321.5983465
May 26 2016,Euro,282.7212312
May 26 2016,Japanese yen,355.883232
May 26 2016,Pound sterling,366.2751678
May 26 2016,Canadian dollar,278.9837786
May 26 2016,Swiss franc,163.8423002
May 26 2016,Indian rupee,550.9251925
May 26 2016,Chinese renmimbi,234.1336551
May 26 2016,South African rand,976.6143106
May 26 2016,Australian dollar,285.5388813
May 27 2016,US dollar,318.9803651
May 27 2016,Euro,282.161595
May 27 2016,Japanese yen,353.7958089
May 27 2016,Pound sterling,365.3803132
May 27 2016,Canadian dollar,278.125
May 27 2016,Swiss franc,163.0145938
May 27 2016,Indian rupee,545.8477235
May 27 2016,Chinese renmimbi,231.9823569
May 27 2016,South African rand,971.9473062
May 27 2016,Australian dollar,284.629377
May 30 2016,US dollar,318.9803651
May 30 2016,Euro,281.9517314
May 30 2016,Japanese yen,358.8357165
May 30 2016,Pound sterling,365.1565996
May 30 2016,Canadian dollar,279.2700382
May 30 2016,Swiss franc,162.8621215
May 30 2016,Indian rupee,547.5571116
May 30 2016,Chinese renmimbi,233.1391478
May 30 2016,South African rand,984.5803074
May 30 2016,Australian dollar,285.0386539
May 31 2016,US dollar,317.5335859
May 31 2016,Euro,280.8324589
May 31 2016,Japanese yen,356.5699827
May 31 2016,Pound sterling,365.7718121
May 31 2016,Canadian dollar,278.2442748
May 31 2016,Swiss franc,162.4918318
May 31 2016,Indian rupee,546.0196128
May 31 2016,Chinese renmimbi,232.127996
May 31 2016,South African rand,973.2365028
May 31 2016,Australian dollar,280.4229195
June 1 2016,US dollar,318.3603169
June 1 2016,Euro,280.2028681
June 1 2016,Japanese yen,351.6581191
June 1 2016,Pound sterling,371.3087248
June 1 2016,Canadian dollar,279.3177481
June 1 2016,Swiss franc,161.3156175
June 1 2016,Indian rupee,548.6217167
June 1 2016,Chinese renmimbi,232.6606192
June 1 2016,South African rand,964.9102066
June 1 2016,Australian dollar,281.0823101
June 2 2016,US dollar,317.6369273
June 2 2016,Euro,279.9930045
June 2 2016,Japanese yen,347.0475155
June 2 2016,Pound sterling,369.3512304
June 2 2016,Canadian dollar,279.1269084
June 2 2016,Swiss franc,161.3809628
June 2 2016,Indian rupee,546.2881404
June 2 2016,Chinese renmimbi,231.9282623
June 2 2016,South African rand,963.7448629
June 2 2016,Australian dollar,281.4233743
June 3 2016,US dollar,327.3165691
June 3 2016,Euro,282.8611403
June 3 2016,Japanese yen,349.7829705
June 3 2016,Pound sterling,377.9082774
June 3 2016,Canadian dollar,283.3492366
June 3 2016,Swiss franc,164.3432803
June 3 2016,Indian rupee,561.4508412
June 3 2016,Chinese renmimbi,239.9259321
June 3 2016,South African rand,969.4702471
June 3 2016,Australian dollar,284.9931787
June 6 2016,US dollar,328.5222184
June 6 2016,Euro,282.826163
June 6 2016,Japanese yen,353.2489896
June 6 2016,Pound sterling,380.98434
June 6 2016,Canadian dollar,281.0353053
June 6 2016,Swiss franc,163.2759747
June 6 2016,Indian rupee,560.6080289
June 6 2016,Chinese renmimbi,239.8260652
June 6 2016,South African rand,944.2830603
June 6 2016,Australian dollar,283.5607094
June 7 2016,US dollar,327.4888047
June 7 2016,Euro,282.301504
June 7 2016,Japanese yen,351.9661719
June 7 2016,Pound sterling,376.8456376
June 7 2016,Canadian dollar,278.9360687
June 7 2016,Swiss franc,161.2938358
June 7 2016,Indian rupee,556.2125725
June 7 2016,Chinese renmimbi,239.3766644
June 7 2016,South African rand,941.3218488
June 7 2016,Australian dollar,278.7403365
June 8 2016,US dollar,335.0671719
June 8 2016,Euro,287.7229801
June 8 2016,Japanese yen,357.5335394
June 8 2016,Pound sterling,385.2908277
June 8 2016,Canadian dollar,282.2519084
June 8 2016,Swiss franc,163.9729906
June 8 2016,Indian rupee,566.9085263
June 8 2016,Chinese renmimbi,245.3104194
June 8 2016,South African rand,946.0057423
June 8 2016,Australian dollar,284.5384266
June 9 2016,US dollar,335.377196
June 9 2016,Euro,290.3462749
June 9 2016,Japanese yen,357.0223822
June 9 2016,Pound sterling,388.5346756
June 9 2016,Canadian dollar,283.6116412
June 9 2016,Swiss franc,165.5194947
June 9 2016,Indian rupee,568.3216628
June 9 2016,Chinese renmimbi,245.5600866
June 9 2016,South African rand,955.0638969
June 9 2016,Australian dollar,286.4029104
June 10 2016,US dollar,339.3730623
June 10 2016,Euro,294.8933193
June 10 2016,Japanese yen,363.1229834
June 10 2016,Pound sterling,397.8187919
June 10 2016,Canadian dollar,287.5715649
June 10 2016,Swiss franc,167.4798519
June 10 2016,Indian rupee,574.8344476
June 10 2016,Chinese renmimbi,248.7308589
June 10 2016,South African rand,984.4564544
June 10 2016,Australian dollar,291.6780355
June 13 2016,US dollar,341.1987599
June 13 2016,Euro,296.432319
June 13 2016,Japanese yen,362.4372516
June 13 2016,Pound sterling,401.7337808
June 13 2016,Canadian dollar,289.8377863
June 13 2016,Swiss franc,169.5273361
June 13 2016,Indian rupee,580.809385
June 13 2016,Chinese renmimbi,251.019474
June 13 2016,South African rand,985.7737995
June 13 2016,Australian dollar,293.3606185
June 14 2016,US dollar,343.4033758
June 14 2016,Euro,301.6089542
June 14 2016,Japanese yen,363.0469042
June 14 2016,Pound sterling,410.0671141
June 14 2016,Canadian dollar,294.6803435
June 14 2016,Swiss franc,170.1807885
June 14 2016,Indian rupee,585.7141726
June 14 2016,Chinese renmimbi,252.9960053
June 14 2016,South African rand,1010.634465
June 14 2016,Australian dollar,297.8399272
June 15 2016,US dollar,342.059938
June 15 2016,Euro,299.5103183
June 15 2016,Japanese yen,361.3351221
June 15 2016,Pound sterling,405.704698
June 15 2016,Canadian dollar,295.1097328
June 15 2016,Swiss franc,168.9392289
June 15 2016,Indian rupee,582.341339
June 15 2016,Chinese renmimbi,251.7809587
June 15 2016,South African rand,1001.204751
June 15 2016,Australian dollar,293.4288313
June 16 2016,US dollar,351.532897
June 16 2016,Euro,311.2976565
June 16 2016,Japanese yen,362.7001325
June 16 2016,Pound sterling,421.1409396
June 16 2016,Canadian dollar,307.5858779
June 16 2016,Swiss franc,176.1925506
June 16 2016,Indian rupee,598.4941859
June 16 2016,Chinese renmimbi,259.1045273
June 16 2016,South African rand,1043.911501
June 16 2016,Australian dollar,307.8672124
June 17 2016,US dollar,344.6090251
June 17 2016,Euro,301.3291361
June 17 2016,Japanese yen,357.1565398
June 17 2016,Pound sterling,404.9776286
June 17 2016,Canadian dollar,296.3979008
June 17 2016,Swiss franc,170.2679155
June 17 2016,Indian rupee,585.9185387
June 17 2016,Chinese renmimbi,253.9863515
June 17 2016,South African rand,1004.04211
June 17 2016,Australian dollar,297.4306503
June 20 2016,US dollar,341.5432311
June 20 2016,Euro,295.4529556
June 20 2016,Japanese yen,354.5484495
June 20 2016,Pound sterling,387.8076063
June 20 2016,Canadian dollar,291.1975191
June 20 2016,Swiss franc,167.8719233
June 20 2016,Indian rupee,584.1331073
June 20 2016,Chinese renmimbi,250.9237683
June 20 2016,South African rand,966.8130383
June 20 2016,Australian dollar,290.4047294
June 21 2016,US dollar,338.3740958
June 21 2016,Euro,294.9282966
June 21 2016,Japanese yen,351.8262405
June 21 2016,Pound sterling,385.1230425
June 21 2016,Canadian dollar,288.9790076
June 21 2016,Swiss franc,165.6719669
June 21 2016,Indian rupee,580.6335351
June 21 2016,Chinese renmimbi,248.3771638
June 21 2016,South African rand,955.4804932
June 21 2016,Australian dollar,288.0172806
June 22 2016,US dollar,335.7216672
June 22 2016,Euro,292.1301154
June 22 2016,Japanese yen,349.8481812
June 22 2016,Pound sterling,381.655481
June 22 2016,Canadian dollar,286.7843511
June 22 2016,Swiss franc,164.4086256
June 22 2016,Indian rupee,575.8127119
June 22 2016,Chinese renmimbi,246.4006325
June 22 2016,South African rand,944.429432
June 22 2016,Australian dollar,283.7198727
June 23 2016,US dollar,334.7915949
June 23 2016,Euro,288.9471843
June 23 2016,Japanese yen,353.1532113
June 23 2016,Pound sterling,376.7337808
June 23 2016,Canadian dollar,284.0648855
June 23 2016,Swiss franc,163.0145938
June 23 2016,Indian rupee,572.5951332
June 23 2016,Chinese renmimbi,245.4727031
June 23 2016,South African rand,929.7641164
June 23 2016,Australian dollar,278.6266485
June 24 2016,US dollar,353.1519118
June 24 2016,Euro,313.9559286
June 24 2016,Japanese yen,356.4908467
June 24 2016,Pound sterling,439.9328859
June 24 2016,Canadian dollar,304.985687
June 24 2016,Swiss franc,177.1509475
June 24 2016,Indian rupee,607.381737
June 24 2016,Chinese renmimbi,262.1005326
June 24 2016,South African rand,1003.963294
June 24 2016,Australian dollar,299.1814461
June 27 2016,US dollar,356.2866001
June 27 2016,Euro,322.1056313
June 27 2016,Japanese yen,357.4720647
June 27 2016,Pound sterling,463.4228188
June 27 2016,Canadian dollar,314.0267176
June 27 2016,Swiss franc,182.9884557
June 27 2016,Indian rupee,613.1665663
June 27 2016,Chinese renmimbi,265.9204394
June 27 2016,South African rand,1057.535326
June 27 2016,Australian dollar,309.9135971
June 28 2016,US dollar,351.1539786
June 28 2016,Euro,314.5505421
June 28 2016,Japanese yen,357.2139388
June 28 2016,Pound sterling,449.8881432
June 28 2016,Canadian dollar,308.7070611
June 28 2016,Swiss franc,179.7211936
June 28 2016,Indian rupee,604.7820094
June 28 2016,Chinese renmimbi,262.287783
June 28 2016,South African rand,1022.569386
June 28 2016,Australian dollar,304.7066849
June 29 2016,US dollar,355.2187392
June 29 2016,Euro,316.2994054
June 29 2016,Japanese yen,360.7050912
June 29 2016,Pound sterling,446.4765101
June 29 2016,Canadian dollar,309.6374046
June 29 2016,Swiss franc,182.0954041
June 29 2016,Indian rupee,608.6190235
June 29 2016,Chinese renmimbi,265.4876831
June 29 2016,South African rand,1001.621348
June 29 2016,Australian dollar,304.0927694
June 30 2016,US dollar,354.9776094
June 30 2016,Euro,315.8447009
June 30 2016,Japanese yen,360.1966512
June 30 2016,Pound sterling,452.5727069
June 30 2016,Canadian dollar,309.1841603
June 30 2016,Swiss franc,180.2657373
June 30 2016,Indian rupee,606.1246475
June 30 2016,Chinese renmimbi,265.1173435
June 30 2016,South African rand,988.9151607
June 30 2016,Australian dollar,303.3196908
July 1 2016,US dollar,361.5914571
July 1 2016,Euro,321.0213361
July 1 2016,Japanese yen,367.2455253
July 1 2016,Pound sterling,464.9888143
July 1 2016,Canadian dollar,312.2375954
July 1 2016,Swiss franc,184.251797
July 1 2016,Indian rupee,614.8244669
July 1 2016,Chinese renmimbi,271.2716378
July 1 2016,South African rand,998.119687
July 1 2016,Australian dollar,307.2305593
July 4 2016,US dollar,365.3117465
July 4 2016,Euro,324.2042672
July 4 2016,Japanese yen,370.397378
July 4 2016,Pound sterling,468.4563758
July 4 2016,Canadian dollar,313.740458
July 4 2016,Swiss franc,185.8200828
July 4 2016,Indian rupee,619.8369824
July 4 2016,Chinese renmimbi,274.5381158
July 4 2016,South African rand,1005.550864
July 4 2016,Australian dollar,307.2078217
July 5 2016,US dollar,365.3117465
July 5 2016,Euro,325.2885624
July 5 2016,Japanese yen,365.9015725
July 5 2016,Pound sterling,478.9709172
July 5 2016,Canadian dollar,317.4141221
July 5 2016,Swiss franc,186.5824439
July 5 2016,Indian rupee,621.97649
July 5 2016,Chinese renmimbi,274.8418775
July 5 2016,South African rand,1024.579181
July 5 2016,Australian dollar,311.2096407
July 6 2016,US dollar,370.6510506
July 6 2016,Euro,331.6194474
July 6 2016,Japanese yen,367.9995245
July 6 2016,Pound sterling,493.1767338
July 6 2016,Canadian dollar,324.7853053
July 6 2016,Swiss franc,190.9387933
July 6 2016,Indian rupee,630.2612401
July 6 2016,Chinese renmimbi,280.3345539
July 6 2016,South African rand,1042.808084
July 6 2016,Australian dollar,314.5293315
July 7 2016,US dollar,367.3441268
July 7 2016,Euro,328.5764253
July 7 2016,Japanese yen,364.3596101
July 7 2016,Pound sterling,486.689038
July 7 2016,Canadian dollar,318.6784351
July 7 2016,Swiss franc,188.8041821
July 7 2016,Indian rupee,624.2165964
July 7 2016,Chinese renmimbi,277.3052597
July 7 2016,South African rand,1024.168215
July 7 2016,Australian dollar,311.4142792
July 8 2016,US dollar,366.5173958
July 8 2016,Euro,329.2759706
July 8 2016,Japanese yen,362.4634039
July 8 2016,Pound sterling,484.4519016
July 8 2016,Canadian dollar,322.7337786
July 8 2016,Swiss franc,190.2417774
July 8 2016,Indian rupee,622.5872121
July 8 2016,Chinese renmimbi,276.89747
July 8 2016,South African rand,1012.312109
July 8 2016,Australian dollar,307.8217372
July 11 2016,US dollar,367.4819153
July 11 2016,Euro,329.7306751
July 11 2016,Japanese yen,372.9776178
July 11 2016,Pound sterling,484.2841163
July 11 2016,Canadian dollar,324.0219466
July 11 2016,Swiss franc,190.5902853
July 11 2016,Indian rupee,622.078673
July 11 2016,Chinese renmimbi,277.6631158
July 11 2016,South African rand,1003.315881
July 11 2016,Australian dollar,309.1859936
July 12 2016,US dollar,362.4181881
July 12 2016,Euro,324.16929
July 12 2016,Japanese yen,376.6311178
July 12 2016,Pound sterling,469.4630872
July 12 2016,Canadian dollar,317.4379771
July 12 2016,Swiss franc,188.8041821
July 12 2016,Indian rupee,614.0846298
July 12 2016,Chinese renmimbi,273.4146138
July 12 2016,South African rand,983.9160052
July 12 2016,Australian dollar,300.4547522
July 13 2016,US dollar,362.5559766
July 13 2016,Euro,322.980063
July 13 2016,Japanese yen,375.4556261
July 13 2016,Pound sterling,468.064877
July 13 2016,Canadian dollar,315.8635496
July 13 2016,Swiss franc,187.8022217
July 13 2016,Indian rupee,613.1008206
July 13 2016,Chinese renmimbi,273.9181092
July 13 2016,South African rand,992.7095648
July 13 2016,Australian dollar,300.2046385
July 14 2016,US dollar,355.9421288
July 14 2016,Euro,316.9289962
July 14 2016,Japanese yen,373.6198757
July 14 2016,Pound sterling,455.5928412
